"","BS1","BS2","BS3","BS4","BS5","M1","M2","M3","M4","M5","V1","V2","V3","V4"
"LOC_Os05g13910",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g13920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g13930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g13940",1,0,0,0,93,23,0,19,0,0,0,0,0,0
"LOC_Os05g13950",95,34,95,53,2,266,216,57,280,36,394,361,536,322
"LOC_Os05g13960",38,0,0,0,0,0,37,0,2,0,78,0,63,0
"LOC_Os05g13970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g13980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g13990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14010",152,53,16,324,100,4,0,0,7,1,2192,1726,1917,3109
"LOC_Os05g14030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14034",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14050",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14160",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14170",198,76,92,13,269,93,129,149,230,683,517,641,575,854
"LOC_Os05g14180",240,1563,564,1014,339,655,448,451,522,700,4631,4955,4499,3804
"LOC_Os05g14194",300,448,116,226,1,702,505,353,295,423,458,262,254,222
"LOC_Os05g14210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14240",0,0,0,0,0,68,38,0,44,24,0,0,0,0
"LOC_Os05g14250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14270",206,239,199,0,384,449,406,435,532,1105,164,92,102,70
"LOC_Os05g14280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14300",14,120,4,1,65,400,85,30,107,51,224,265,153,350
"LOC_Os05g14310",19,0,0,64,0,0,0,52,0,59,195,84,241,76
"LOC_Os05g14320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14330",0,0,160,20,58,32,0,10,0,34,108,181,219,161
"LOC_Os05g14340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14360",1,9,0,9,0,0,30,0,0,0,0,0,51,0
"LOC_Os05g14370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14400",0,0,0,0,0,0,0,0,1.759,0,0,0,0,0
"LOC_Os05g14410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14440",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"LOC_Os05g14450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14500",0,0,0,0,0,68,0,0,0,0,0,0,0,0
"LOC_Os05g14510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14590",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14610",0,6.288,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14640",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14650",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14690",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14720",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14730",45,108,0,0,0,0,4,0,1,130,15,0,130,37
"LOC_Os05g14740",1,0,2,0,53,0,0,0,0,2,3,20.004,2,22
"LOC_Os05g14750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14760",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14770",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14780",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14810",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14820",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14830",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14860",176,405,206,290,229,482,612,261,203,192,514,623,725,380
"LOC_Os05g14870",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14880",31,0,0,0,0,0,25,0,1,0,43,76,41,155
"LOC_Os05g14890",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14940",58.185,0,15.753,0,0,100.85,0,0,0,0,0,103.978,1,15.966
"LOC_Os05g14950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g14980",37,48,0,0,115,0,2,15,0,0,20,150,14,1
"LOC_Os05g14990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15040",72,149,0,0,118,0,0,0,0,0,124,43,69,93
"LOC_Os05g15060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15140",78,61,19,1,0,108,25,39,166,331,202,284,252,228
"LOC_Os05g15150",0,0,0,0,0,0,0,0,0,69,0,19,0,0
"LOC_Os05g15160",51,27,162,0,1,77,100,62,62,400,55,13,0,23
"LOC_Os05g15170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15180",0,0,0,0,0,110,0,0,0,34,0,0,0,23
"LOC_Os05g15190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15220",134,157,260,4,48,376,96,94,50,318,228,218,195,361
"LOC_Os05g15230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15360",158.003,531.937,283,132,168,370,184,403,320,821,695,331,757,591
"LOC_Os05g15370",48,110.063,1,45,99,0,0,1,65,1,130,213,161.001,280
"LOC_Os05g15380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15510",19,1,0,0,0,0,0,90,62,0,0,0,0,0
"LOC_Os05g15520",69,143,49,226,141,82,41,99,180,37,435,588,217,321
"LOC_Os05g15530",70,26,82,1,0,12,10,38,21,106,41,54,177,74
"LOC_Os05g15540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15550",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15580",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15590",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15630",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15640",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15650",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15680",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15690",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15720",0,0,0,0,0,0,32,0,0,0,0,0,0,0
"LOC_Os05g15730",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15740",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15760",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15770",0,0,0,0,0,0,0,0,0,0,37,0,0,27
"LOC_Os05g15780",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15810",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15820",206.531,107.982,195,161.022,191.859,110.02,60.849,220.665,772.816,713.858,321.176,286.249,338.767,356.896
"LOC_Os05g15850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15860",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15870",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15880",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15890",71,48,24,62,95,115,33,30,77,244,179,52,38,48
"LOC_Os05g15900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15910",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15920",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g15990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16054",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16160",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16180",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16315",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16395",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16530",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16550",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16580",0,0,0,0,0,0,0,0,0,0,0,0,0,10.982
"LOC_Os05g16590",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16620",0,0,0,0,16,0,0,0,0,0,0,0,0,0
"LOC_Os05g16630",118,212,93,35,66,42,239,74,145,99,189,379,232,81
"LOC_Os05g16640",0,0,0,2,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16660",111,159,131,76,1,198,87,30,102.646,0,278,150,448.012,182
"LOC_Os05g16664",21,0,37,0,1,0,0,0,0,0,0,0,3,46
"LOC_Os05g16670",298,705,313,409,675,132,121,107,8,109,1952,2171,2097,2666
"LOC_Os05g16680",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16690",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16720",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16740",0,0,0,4,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16760",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16770",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16780",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16790",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16810",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16824",1,74,93,138,114,0,40,54,66,65,259,80,312,114
"LOC_Os05g16840",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16850",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16860",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16880",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16889",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16920",0,0,0,0,0,0,0,0,0,46,0,0,0,0
"LOC_Os05g16930",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16940",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16950",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16960",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16970",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16980",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g16990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17030",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17050",0,0,0,34.85,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17090",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17120",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17140",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17150",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17160",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17170",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17180",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17190",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17210",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17220",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17230",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17240",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17260",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17280",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17290",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17440",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17530",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17540",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17550",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC_Os05g17560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
